anc_id_2022,district_area_2022,anc_id_2012,district_area_2012,overlap_area,overlap_perc,district_rank
anc_2B_2022,1318654.344098554,anc_2D,801770.7250570902,4322.8087059319105,0.003278196993228751,3.0
anc_2B_2022,1318654.344098554,anc_2F,1186294.9536674782,0.11783502000059046,8.936005142510923e-08,4.0
anc_2B_2022,1318654.344098554,anc_1C,1285108.9555094857,0.016706502722191995,1.2669357058549515e-08,5.0
anc_2B_2022,1318654.344098554,anc_1B,2671190.982123985,0.00016623419878796606,1.2606351280145784e-10,6.0
anc_2B_2022,1318654.344098554,,,1.5733861853908763e-09,1.1931755978603018e-15,7.0
anc_2C_2022,3046948.6700746496,anc_2C,2861740.5332097644,2172109.1005702103,0.7128801091739408,1.0
anc_2C_2022,3046948.6700746496,anc_2B,2160613.4536674614,592938.3926477865,0.1946007159461796,2.0
anc_2C_2022,3046948.6700746496,anc_2F,1186294.9536674782,281900.8019613229,0.09251905184028465,3.0
anc_2C_2022,3046948.6700746496,anc_2A,7065333.820984872,0.3441383564333348,1.1294524250219924e-07,4.0
anc_2C_2022,3046948.6700746496,anc_6E,1529506.8345961687,0.02945888568635656,9.668323584077582e-09,5.0
anc_2C_2022,3046948.6700746496,anc_6D,9865321.123137653,0.0012980877266073618,4.2602874782776006e-10,6.0
anc_2C_2022,3046948.6700746496,,,3.1974991510663763e-09,1.0494102452300381e-15,7.0
anc_2D_2022,795976.6434255148,anc_2D,801770.7250570902,795475.4210362141,0.9993703051547547,1.0
anc_2D_2022,795976.6434255148,anc_3C,5293720.7500980925,500.8940475097383,0.0006292823434543535,2.0
anc_2D_2022,795976.6434255148,anc_1C,1285108.9555094857,0.2529757149975045,3.178180127356679e-07,3.0
anc_2D_2022,795976.6434255148,anc_2B,2160613.4536674614,0.07407233380068053,9.305842628988146e-08,4.0
anc_2D_2022,795976.6434255148,anc_2E,4256511.7311461475,0.0012937412496499944,1.6253507691913312e-09,5.0
anc_2D_2022,795976.6434255148,,,1.1991105461012374e-09,1.5064644873759372e-15,6.0
anc_2E_2022,4551524.4137976505,anc_2E,4256511.7311461475,4256429.044152293,0.9351655966623413,1.0
anc_2E_2022,4551524.4137976505,anc_2A,7065333.820984872,295091.92358826526,0.06483364621613658,2.0
anc_2E_2022,4551524.4137976505,anc_3B,1406293.0859611223,2.101359476954334,4.616825674018575e-07,3.0
anc_2E_2022,4551524.4137976505,,,0.5857882923033796,1.287015599713363e-07,4.0
anc_2E_2022,4551524.4137976505,anc_2D,801770.7250570902,0.409442912961417,8.995731445935288e-08,5.0
anc_2E_2022,4551524.4137976505,anc_3D,10927346.462929416,0.21122594725446434,4.640773684837251e-08,6.0
anc_2E_2022,4551524.4137976505,anc_2B,2160613.4536674614,0.11542139816034219,2.5358844129331643e-08,7.0
anc_2E_2022,4551524.4137976505,anc_3C,5293720.7500980925,0.022819050465564945,5.013496224779214e-09,8.0
anc_2F_2022,776324.8059662995,anc_2F,1186294.9536674782,691616.8160013348,0.8908858903979916,1.0
anc_2F_2022,776324.8059662995,anc_2B,2160613.4536674614,84707.82043948962,0.10911389123274622,2.0
anc_2F_2022,776324.8059662995,anc_1B,2671190.982123985,0.08152063429041959,1.0500841099486704e-07,3.0
anc_2F_2022,776324.8059662995,anc_6E,1529506.8345961687,0.06822682743737384,8.788438410447442e-08,4.0
