dcboe_hash_id,smd_id,candidate_name,num_candidacies,first_year
3e5c4d4d17cac7be8451a47bed2e076320d084d9608031c7bca159c1,smd_5A06,Jasmine N. White,1,2014
3ede2afb383542169968eaf9caa17a81fcec832495013bf2f7c97749,smd_5E05,Joyce Robinson-Paul,3,2012
3eff74311b68ba84c8e672c50c8420aeb4fb51b82178f0522bb9580d,smd_7E01,"Benjamin E. Thomas, Sr.",1,2016
3f5bd7a321db899da59547375a67f84e30b8f6600c0b55dd4d999c8a,smd_6A01,Raphael V. Marshall,1,2014
3f74c8115c79d4c7853f136ed0253886eb3740e466ced8bbdac3ea86,smd_4B06,Ronald (Ron) Austin,3,2012
3f967151a21328ea9244854d261749699fdd1b34d9ca17cb37044933,smd_8E02,Anthony Muhammad,4,2012
3fc37edd855b0da5db9cfaac35a601ba48d4068d0d3d000e8c4cd292,smd_2B05,Teal Baker,1,2016
3fc3bf8d1231d0fd68e3e220d79ea55c17894d9f62ffb11e97a6906a,smd_8E02,Maurice Dickens,1,2014
3fe6f6a9f45347897a3081e0b74198e031726377e8710b28fe2e1a04,smd_8B04,Lanet R. Scott,1,2016
3feb98caf9bcae00ee8887856ad410358734a1d2cbe3414a23249be1,smd_2A02,Nicole Goldin,1,2018
4004d3cd3f946f768fbddd54c256c0ce4c2e15ebf508e0445839ce8c,smd_1C01,Eric Clifton,1,2012
400f59d863cc2400fc95acfa443a344083432e86e5a1aece2acf5fda,smd_3C08,Catherine May,2,2012
405923a3aedb78dc8be7f729098659c63dd5edaf3a387f09564289e5,smd_3D05,Alan Karnofsky,1,2018
40782d2cf6921e5a256e33fe9b2cf876c6d31f80474f380c856dab18,smd_6D07,David Garber,1,2012
40ab0cee3ab6c7a9895b38f65404fe432f3e729802fb123d335bdd28,smd_6B03,James M. Loots,2,2014
40e9e91f8993a99a227028217bb5366fc8c53061e8d4efbe07aeaa8a,smd_6E02,Kevin Chapple,2,2012
40f6008652835f60c1ab3b60caf62c7b9163b2f805abb02f66afeb74,smd_2E03,Rick Murphy,2,2016
4100dc4308a9261234cb857252d667ff241155e5032fb6bfe4dfe30b,smd_1C06,Brendan Reardon,1,2016
4105a354842ee2a31597b04c19740c467d3ce5657aaf2557b1bb9bd3,smd_1B11,Robb Hudson,3,2014
4184a6b62edfc428d5a1aed8a96c81805d2762a8ac42189fc4068e0c,smd_5D03,Steven Motley,1,2018
41b0a63dc9fd2955eb627beacbef90738572c59f07fc25d9b974cf7a,smd_4C07,Kim Varzi,1,2018
41c3534921f23964a26e3b24c3061d774b637d65fa30bc8d8e92e6b9,smd_4C01,Sean Wieland,1,2016
41cd18bed2a61a76c3f66e9414daa39ccd05673a584f676fb27282a8,smd_5E01,William Boston,2,2012
4219579fbb098be42b380f9069f94fc7ff5d3e1e5a8f5523191c26fa,smd_2F01,Casey Root,1,2016
42458aaa7244e8ec95ecac859395f1b948857d9bcb68a135f78990dd,smd_7E01,"Christopher ""Doc"" Hershey",1,2018
4291e4177c93685314378b2ef0cdf869ee73c2b0eeb1bdf1786c193e,smd_1B05,Ricardo A. Reinoso,1,2012
429e56c5c4188892896204594a856447d969857a97fd644accabfc97,smd_7F06,Carol E. Fletcher,2,2016
42adecbe3e4f4b9100bb01ca3c9270c5876d3bd6345f1447a3a1360a,smd_2E02,Ron Lewis,2,2012
443e201977fd3941119ee4ac22f48a82955355d593b5aecf84e05f8d,smd_6B06,Nick Burger,2,2014
453955c3d3c17e42b1cc2134e49ce5ab6c42a34b90d91eeea603ee87,smd_4D01,Peter Tabor,1,2018
458594117087997a1af5283204d5f55b5433caa356fc7b455472261d,smd_8A01,P. Irene Jones,1,2014
45a32157f16339c5e10a27c77673c3d63ee58a6f29c701bc5df7c3cd,smd_2B09,Scott Davies,1,2016
45d23535556cbc07e5066126e7a2d18e73e0630edf80f77ed72ea6a1,smd_3D03,Joe Green,1,2016
4618ecb7558a38635e3b29f96b16586da38cd7192d4688cae2dd4308,smd_8C01,Mike Austin,1,2018
46ca29e861e999a51222e15dcdfb76c6407266fcd50474a7c5a35544,smd_3B02,Jackie Blumenthal,4,2012
482168f04d4302a5d264a7e6fc0a5d0261ca9b6a3affef6f76f7df36,smd_2B03,Lucky Barbieri,1,2018
4823facf8084cdbaccdcc718d2bd960a1e64678513cde059de8da8d8,smd_6B01,Jennifer E. Samolyk,3,2014
490873c9b4a62e277c379fe24397f2860db63b629faefcb6e0e49683,smd_6E07,Alfreda S. Judd,2,2012
4916870feff178a1e85d2eea07169a72890e6b3479e64b34a10e9755,smd_5A03,Will Gee,1,2016
494878adbac93ee7c954c150e98fdde729d0ea72cc18e34dc553b1b4,smd_3G04,Allen E. Beach,1,2012
499ec0ea5e5581dcc80a348008a06e68c888a9c98aac88c68689c72f,smd_5B04,Rayseen Woodland,3,2012
49e0a909449ec44f711c88b744f26625455797d69c7c092a8899bbcf,smd_7B02,Zina D. Williams,1,2012
49f6ea01f4a74d8169d564483f3bb6eba2499655c55ac780902936ec,smd_1C06,William (Billy) Simpson,2,2012
4a0ac6349768f7fd3fc44602b804943cd2b3da25347cafb6a46da3c6,smd_6B10,Cam Norris,1,2016
4acaee0a063c713bcbdfa7b65f7b64e9fe0331e348c1faee63a26e22,smd_5A02,Michael Williams,1,2012
4ae8928516b44a68201c7b94b5c2e9ce7dd279efbcdde00820f33faa,smd_7B06,Mark Chisholm,1,2014
4b330b6720bdc4e83f645b3fcbd9b2db117513540bcd12ec23470e17,smd_1B01,Anita Norman,2,2016
4b3a49d0e02cf64c19bca9e0d54bd28763ef6c3fb664d671271aea0d,smd_1A02,Josue Salmeron,1,2014
4b71657edc69ca69278b0427495b23ad57ffec36854d8932b96763f4,smd_2E06,Tom Birch,2,2012
4b8776a1f8bc44d7af5a958e33518a28c20b0b7eba9515e4d5e9003b,smd_3G07,Henry Griffin,1,2012
4ba21bc2378db58a20361db275eb4f54bac76a7fad8bc8da3a5e86be,smd_6B02,Gerald Sroufe,3,2012
4bba75c61f0d7e96daa79e0dc8f4194013f9f91fe2b8418c12f355df,smd_1C04,Douglas Ely,1,2018
4c081c7fb36be78acbb742e9a612568054e6dc99429a8fa4c2732258,smd_8C04,David Jones,2,2016
4c1f8a26a3f15a959b665c1fe422fbf518d437e14b9c0cb7ebcc1efe,smd_7C02,Dejuan George,1,2018
4c440ddc90ae9958055c2e68fe050f9531c4c3d270cd5f5219108c23,smd_2B07,John Kupcinski,1,2016
4ca446dd6870e8d505a9c2b76e9a4d2b96faf679cb03693ab0343d3b,smd_8B02,Paul Trantham,3,2014
4d07f71392a4ddfe31f6abfe3f16bf41d02bd303e46a69a8db70b4e3,smd_1B12,John Carlos Green,3,2012
4d297e845efc10c042ffdd5d974e36c06f1b65863caec5e12a6100e0,smd_1D05,Chelsea A. Allinger,1,2018
4d9dabc72dcb9facc4c1d1995a107b5db1e617a232136409b8881781,smd_1B10,Tony Norman,1,2012
4dfbd44b809791a3a5f8bdde69242f0f58b0c6729051373736595377,smd_2F07,Matt Raymond,1,2012
4e02ad309aa3aeaffd9c85a5d938f0ad64d7e89591c68e0f41c9bb54,smd_3D02,Troy Kravitz,2,2016
4e3322d910c9fc8c4ed3cf0541ef147ffba37d3a1c6a351d15ac4f0a,smd_1B02,Jennie Nevin,1,2014
4f06174c79661178418736dd5deb908968cfdfbd223964e56dda4809,smd_1A06,Patrick W. Flynn,2,2012
4f2015659eef71ef5f43d1611f794d5fdbe0b3ab75ebc93391b6345b,smd_8D06,Laverne R. Glenn,1,2018
4fff8ccf1cb02eb22c8b840a413ff6700b9412e81f4bb116ef571fa8,smd_8A03,Cynthia W. Simms,1,2014
504617ae333b26c03f489c2dc44050812354e58336dff1564cb1146c,smd_5B04,Carolyn C. Steptoe,2,2012
506720ae14dc771b3f7ff3546831e128e5eb32248ce46e60db18c541,smd_2F04,Joel Heisey,1,2012
50a35b492d90c34cd0bcabdbecf763e723cb038e026cdce32e8a097f,smd_6A04,Amber Gove,1,2018
51319c9c1202ce01794604bec3ac94d001914323ae43b85dfc10e86e,smd_8A05,Travon Hawkins,1,2016
51509638f5b0bdd3dbf2aee4b14ffc5c599e6c2e24aaf684eda90b16,smd_6D02,Anna Forgie,1,2018
51a17966efd3fa20bbaf5d8be0d710ace8d30d8eaa5d4d5f6f7bb55c,smd_5E10,Angela C. Blanks,1,2012
51cfb4455cc2905498f815aa1987b73f51f51ae33c2ad98151a90ff0,smd_2E06,Jim Wilcox,2,2016
51e6a380b13d703d7c76bb94e43f5d20a659ff06f9a5eac11fb60937,smd_3G02,Gary Thompson,1,2012
51f48fd1d22f61bae57fdc9f57d282424b7cad4cd222313a549bcd04,smd_6A06,H.J. Amons Sr.,3,2012
5208ea0643e2c56b413fbbf6d2b3a7a955e91a5776f9b2673e194488,smd_6B09,Brian Flahaven,2,2012
5212b0e9e4784ced9fb5bdd958006d8412d5776ca1a63a49a030a643,smd_1D05,Ilana Harrus,1,2014
522ca3eed79c78e10e6ca7c751994be81560ec55d7ced09217ed3ab5,smd_6D05,Grace E. Daughtridge,1,2012
53313736b8df5e36a83c6a8fe5faae14baececbf8d8ff82de4fe42df,smd_4B08,Yvonne A. Jefferson,1,2012
535185eea2f1ee4921cc321d2f366b43d26f2eac79c42452870571f7,smd_1A01,Ernest E. Johnson,2,2016
537847b1f340bd44082c289f34a22ae0d15a3ffdc1c746a606ae99d1,smd_4B05,Perry Redd,1,2016
53a33b9b1bfbe39f9458140fc246080217efb387c4206d9325ab5d09,smd_4C09,Tearsa Coates,1,2018
53e6509e8d30b10a79ec2415220f531c49df5397d49d0a255770af1b,smd_5D05,Rodney Marcella Burton,1,2012
545b0436c65dae1dcfd6896e86bf857fc839042507f78845b3b0a0bc,smd_2C01,John Tinpe,4,2012
547dd2e5f5544c63efdf7d71795e03d0150886ed5611e7194e532b5e,smd_4B09,Tischa Cockrell,3,2014
5491650e2fc1fc0f8ee84e2d6134bf8919c1cca1f92f50e97e5cb5ac,smd_3C01,Lee Brian Reba,4,2012
54b98db5a523325f0be8110ea88fa73cf0c55e6369013f14a8cc05f2,smd_7C07,Didier Sinisterra,1,2012
552e0f9fbfdcb8609d30d60545cb540baf7b562dd85743d210010550,smd_2B04,Aaron Landry,1,2018
55ea7fc7037e2270d41ec4b0362a3e79094525c3337047498e74997e,smd_6B05,Taylor Kuether,1,2018
56ad17dc67c1988f4a9954eb08271eab0282e99c2ddf0e44b3dcdace,smd_8C03,Charles Boston,1,2012
5743b44d3657e7199cc1b53f115fbb1bacce753fb8bb5cc1fb2eeb17,smd_4C06,Thomas Burnett,1,2016
5753a5274bafe3c7092270d554ad52e3b431fb24f9a534407e23f340,smd_2B02,Kevin O'Connor,1,2012
57dac3cb1b6a018c817cff2a0db59ba07374323d0134ec04331f8636,smd_3E01,Anne Wallace,2,2014
57dcfa1c471bbe1d9344ee5ee5b17eb9359ae9ff7bee738458ba7276,smd_3E05,Joan Silver,1,2014
57e1682b69eee1fefa739a1cb99ddccb90cc880e048ae7ecbc27c377,smd_3F02,Brett Grindrod,1,2014
5859a1edcd531278aa053b755c600900c569d555a6ce3ce321c1b5b1,smd_5E01,Eddie Garnett,1,2016
5889467318470d5c0065f92db22aebd4d3fe3f67c523a4884e3dec5f,smd_8C01,Kristal Knight,1,2016
58c18c8b6457f0d84e5451e8732eafae96e15ca4bf4fec8ca52a6740,smd_7D03,Matinah Muhammad,2,2014
58ed92a905301ac0cebc749a7660a2a949df85616ffba44e13021104,smd_6B03,Philip Peisch,1,2012
58f32bbc7646bfff7653c20a65f003788ce332c52081978d1ceb8fb7,smd_6D01,"Dorinda ""Rindi"" White",1,2016
5967c580eacbb374b4f30d0f33c924603f185a35ea8eef13054ae9d4,smd_1D01,Jon Stewart,2,2016
598b0ad0673115d484cb8dec0c0f351a52c108d02693e2f51072cd65,smd_3F06,Malachy Nugent,2,2014
59f9b9120387c101161bb54287ffcf3e64510db3074876fd1b6a5c07,smd_6E06,Mark Dixon,1,2012
5a1ee2a3b38e7df548027e7b779597216aa06ad878f764aa76b42fa8,smd_3E01,Greg Ehrhardt,1,2018
5a74ee76a38e06b7be0cb16c19450964b59a8bf93185b855ce1f4c38,smd_4C07,Shanel O. Anthony,1,2012
5ac3276a24997a7da0dfc7da20a971e864b2e6e456cbe5bba78d26de,smd_7D06,Sherice A. Muhammad,3,2012
5ac8c36e5f40fdc82b396c151d546b02eee5b2f951921ee7fff97cf7,smd_3C08,Victoria Gersten,1,2018
5acdaed5911b6e1f425ed28661195e1a91ffdf8f556f4012404b495f,smd_1C06,Raymond Mosley,1,2012
5b1748978203d5ea6eacb82d6bacd9e7d660b9f8198768226f9eb1f9,smd_8A06,Tina L. Fletcher,1,2014
5b5154fb0770c7cc22f1eafb0f0c3b06ec665fa093f7e89d4e222337,smd_7D07,Justin A. Lini,2,2014
5b55679d6d57c3f978d63f750539343183a1d44d2fa4167d684fedfe,smd_8D03,"Absalom ""Ab"" Jordan",4,2012
5b76a5ad2839fe9ee4bb7bea2ea411ed2f1e27bb269778ed3550fe39,smd_5C02,Kevin Mullone,1,2016
5b8383802ae2017b10c11c815be3e836c9a356b87608d959608f5105,smd_5D03,Troy Watson,1,2014
5bb045d42d5a9853e09e805dbe0c953ee8bad5e03cba4bb83eba310d,smd_7E01,George B. Browne Jr,1,2012
5bed035ced6868f871cbddcda1c2ab437b7a98652b5c9255b20d384d,smd_6D05,Roger Moffatt,4,2012
5c767047f1ba43406f550d9af95b751c5f8cd5cd23e5d362a679d824,smd_4C07,John-Paul C. Hayworth,1,2014
5cc15f889935bef3b1507bcc2478e7947f4fd8840769f2ff84eb75ca,smd_1C06,Michaela Wright,1,2018
5ce1c323463f79c436f261ec2bd920f3c6fcacefc1a361522df72231,smd_2A01,Patrick Kennedy,4,2012
5cf3e10d54a89e7d3b896b979430e104e7393450e87c509f26c43154,smd_6A04,Matt Levy,2,2014
5d9048fbb9b9b427e75253e3a6bdede3461cf73ccdb7f37a0c86fa11,smd_8C07,Jonathan P Steele,1,2016
5dbb7b1d8bbf050d81f6ec39ef691da226b8d74b28f7bd555a46b136,smd_7C06,Jennifer K. Cosby,1,2014
5dc480381b62b4dcc94b11f96a5799b1371d673c328ffa0ac2e87076,smd_8B06,Mitchell G. Hawkins Iii,2,2012
5de72747564c2702706e307711fee2f1abae939481166390b9726038,smd_4A03,"Stephen A. ""Steve"" Whatley",4,2012
5e521e8da905bf587938c403b83437f56b686c9ca2db259ced7c1c78,smd_3C04,Richard Steacy,1,2012
5e80823461c5b2e7c658e504ac0b91e329aff954c6b012fa8cbaf76b,smd_7C07,Muriel Chambers Weathington,1,2012
5f89d075f1b4c24674074151f5dc5a8e60b2b06c122954cbb1113f7b,smd_7C03,Catherine A. Woods,4,2012
5fc28e5b8c4b29c4e6e6ccc8aa57429cdcffc5f6576636e1ce59e5f7,smd_5E05,Miles S. Holloman,1,2014
5fcd5b369d24942fe5c1b29b4306b6cf2c620282916151273ad0c192,smd_6A05,Hassan Christian,1,2014
6004304b179203779d883bc6a81f47bc98fe822a61a2b22e03c41ab9,smd_6C05,Chris Miller,2,2014
6064be494c3ebcb3b93806a3ab68aa401d46b19dedd0ec09c3a003c0,smd_1C04,Gabriela Mossi,2,2012
607b029670a9a8348b15fe74d7bf601da35b3a03674ec54ba3c22867,smd_4B02,"Frank Jones, Iii",1,2014
60817891569264d0e45285ba4483bc09a4295d858e6cd01d413d0acb,smd_6B05,Steve Hagedorn,2,2014
60c31fc6e3628d0411d12f4b67321be2dd49ec75e303f859067a870d,smd_2A04,William Kennedy Smith,3,2014
60d04a37f704d3e493a92eb9413649c134c131d9a1717c3734fbf16f,smd_2E01,Ed Solomon,4,2012
60f98bc538e6de4d64bd36abe1c828b7589831a2771799014c760700,smd_1C01,Brian Hart,1,2012
61f064a59cdacc192bfae4cdb9800e0f0f5b928b9d2620a3aea1b32c,smd_4D04,Donna Brockington,2,2012
6206ca029c4b82f18c53490e86b83328d5d7c15c42bc7eb64b383032,smd_5D02,Vonetta Dumas,3,2012
62072789568ab9d5dcad600df075f909ca9346a92cdd2ca6f2263a9f,smd_1A07,Jen Bundy,1,2018
623562d86880f75bed52846b73ba71c2a0130fb4ba37eefc8a6b901a,smd_2B04,Stephanie Sheridan,1,2012
62c27d977bacb9bce7b471e3adfe20345e58297476da69e6b38f58c8,smd_1D02,Robin Sandenburgh,1,2018
63eb3582e3f12bc76a5d0e08d0a05ded2217ce880284f009368a0ece,smd_8C06,Rhonda L. Edwards-Hines,3,2014
6402b7f07af01e000d1a864603707bd85867e3db67dae2be2815a70b,smd_6D02,Paul Biedlingmaier,1,2016
640e174cdf84cf6fba7d1f333652484ed442246b4d1e844fcb258d2f,smd_5E03,Hannah R. Powell,1,2016
6421597beae8ec164f45892a14753f98aec2a94fc27218d66da2ba59,smd_7E06,Delia Houseal,1,2018
64311d9e1df56706587b62a11ee8fed1c93b67d5a01e6811a887e84b,smd_4B04,Ron Harden,1,2016
649d15b9de61f52ba6e3103cfd3ffd101af00c0ff314a26a251a2777,smd_7E07,Yolanda Fields,1,2018
64bb7b7490e0a9b7fb545c5261fc50207f3fdcda5df9acd164892d28,smd_5C02,Karla Butler,1,2012
650997f6edbb68b8993f0f32e7573f4cc5dc332f185a932ea853caa7,smd_2B07,Justine Underhill,1,2014
6561f962cb4c873886bfd88ba246122b820c705dd599cba39216fa82,smd_3G06,Dan Bradfield,3,2014
65730f486829be286d8a51d672c4cdc2288a5a22e8661c8818a6ce68,smd_6D01,Marjorie Lightman,1,2014
65d5b028c5c1d4125cb7fe38e4bffcbdb3b9fd3d68bda25ca6f31377,smd_8C04,Regina Sharlita Pixley,1,2018
65e52c2d0259ac6b0b4fa441c7c7cca99fe0512220ca8358cdbec3ee,smd_5A03,Keisha S. Cofield-Lynch,1,2016
65eea69dda5fddf9546c331077b978e056cbb2fb23b8f08a0ee331bf,smd_6D07,Td Stanger,1,2014
665844091d943494895e536629e42e0488a3d06fef2d2af21d379c2f,smd_5A06,A. Jamaal Lampkin,2,2016
665f3f71eaeb20de88034fea3d8cb88fe04b93ff04e7f549b9084f39,smd_2E07,Eleanor (Ellie) Budic,1,2014
66691cad0d77bac88875dd97d8a1f8025c5e92158ad8f22293bd9ad1,smd_3D10,Joe Wisniewski,1,2012
669a40a1e2425b3aededd5540605739b436773c88cfee25f77e6c3fe,smd_6B07,Daniel Chao,1,2014
66c17809b7446c33449b73179ca7412a7340b0784ac59a085d0f3d48,smd_6E04,Mohammed Seid,1,2016
66f35d5fb82d1398899b3a63dd923cc488152deb5cbc3ce4c94f1dee,smd_1A04,Lakew Alemu,1,2014
674b8d82cd48f03665ad69e06515ffdcc85180bb631f1143ba6eeb51,smd_8C04,Davina Callahan,1,2016
67616ce284fcc3a528b69825325a5edf734718b2fe7673e90925102a,smd_8A06,Greta J. Fuller,4,2012
67ccdf033112db6018f4442e2e44abd558247f8c14112f1a40063c8d,smd_3E03,Jonathan Bender,4,2012
67d6bf00085e406a6f22f5078226b302e32b95950806d240ea3c0a6b,smd_6A02,Drew Ronneberg,1,2012
6819c70b9fdc64c165fdbaa0e18eee41be513e9ecbc8cad80b14b75f,smd_1B08,Joshua R. Mater,2,2016
68cf21a0586e23bba4664bde2b0d4779a67feba2e804e24cdd469a30,smd_3G01,Abraham Clayman,2,2016
68d9299f5a42a038308d7a0c7b5ed1979f904ed9b9a3190983d1ab2e,smd_6A06,Todd Sloves,1,2014
6913d0f360fdaf91f5a2e9b2ecd56ae0250c6f8159a91f64e67d3c1d,smd_5C05,Regina James,3,2012
692b5a7718ed4a4f3b05c37515c4069fa6aac5f8f96a024edfff1310,smd_7D01,Bob Coomber,2,2014
69bcb74102eaaf8b25c0f38d4df9d79e59b4507a1d0c04ab933be751,smd_5A05,Earl Mcdermott,1,2018
6a51b6f9c94e13b490b2f9f6e98e0394e0cd2f39a67c4b5ad51ac6e1,smd_2E06,Gwendolyn Lohse,1,2018
6a9d1587bb690cfa7528c89a8cdcad3da3a394992e13aa1175a92c02,smd_3C06,Carl Roller,2,2012
6ac3461366a5d82697209ba5a6dded594d3275a5cedf786de9a29366,smd_5C07,Patricia Brown-Daniels,1,2012
6b11670f3b06aba08449d193499ec78445a6f1cf066ea6e58e1bd904,smd_5D06,Tina Laskaris,1,2012
6b1546b92c83b858f25069b3418f229ceb16baeac3fe63af5c85a3a1,smd_6B03,Kelly Vielmo,1,2014
6ba0d302ce6516eec820e191f29d3d4d4bb5bc76e1bdd5592237b918,smd_7E03,Wyna Russell,1,2012
6c80ae06269e8b1f53c1a5ec171a3e42198e7a727aebd54215b005f1,smd_3C03,Jessica Wasserman,1,2016
6c9773fcc64d4a6336d76b74c1fa8eb6167c05b300d704d2c1b9aee8,smd_7C01,Aaron Watkins,1,2018
6ccb5c0bdd01bd175c45c63659a03f6d39f6d3105f441e2398018f03,smd_6B01,Dave Garrison,1,2012
6d1f9191a9497449324b988bcd96cd29c3a2568c1f179944344943e0,smd_5B01,Shirley Rivens Smith,1,2012
6d6814a64d14826c8d7e709e17ca7d36411008a79256e4aace51db3d,smd_7E05,Rochelle Ac Bent,1,2014
6dfc4d3408a9080002b08f77ad219cff2230d0dd7712b5d9b91087e8,smd_8A07,Natalie Williams,2,2012
6e0532025fbc010eecc5e0e060e015c1521b73dadb5bb841cba06d7d,smd_6A04,Nick Alberti,2,2012
6e6da246959558dec977d9feed6cec77a19f945151c672d9ebf8ba37,smd_2A07,Jackson Carnes,2,2012
6e7298fd915f25f8784f7654031f9f4926038dbd25c647f0ff71bbe3,smd_5B02,Ursula Higgins,4,2012
6e853c479881a0f112f8eec78c6bde05395a6440c0d9a0aaa04b93b0,smd_2A02,Rebecca Coder,3,2012
6e8a0a0c3a8de0563558b894e7c8560d4ab19f7090df2122b9f87efd,smd_6E07,Connell Wise,1,2012
6eea7afc1f7cdb741e4a791498eac19f47f52b6b9de99df4053ca1fd,smd_8D05,Ellen Armstead,1,2018
6eede517227e50275810711caab7ecdf3a1885b08087fb0be1ba91c0,smd_8C03,Mary J. Cuthbert,2,2012
6f19eecbd1f1366b7ce4bd5939951596ffd42a1543f265f7b155d26b,smd_1D02,Capree Bell,1,2016
6fa867f9427a35dad25ded8c84a5abd83216aa0bdfd5ac3b604272de,smd_1D01,Frank O. Agbro,3,2012
6fc85346675343d859ced9760521ce48f451662bdd137051386a3e64,smd_2F08,Janice Ferebee,1,2018
70f1b203a55a38681d31232425514cb22ded75a9bf35c30047709fcf,smd_6E02,Michael J. Brown,1,2018
70f9f9d819bab69ea5b1c61cb683058cc78d258bd5fae1783afc71a5,smd_8A04,Troy Donte Prestwood,3,2014
7146efcea3d81541ce1daa751bff300c02e843d56e72a5b205fd3e49,smd_6E07,Rosemary A. Segero,1,2014
719ea5789fe383467b65e73952c2bc2bfa40ccd492dce0258f638453,smd_4A04,Patience R. Singleton,3,2014
71da58e3c3cda99253080ae07002e3bc0e6b03e74fe1968ee16f56a8,smd_1A11,Miriam Z. Savad,1,2012
72cbfee71c657bc0bf64798b3ed2dc4d5ec97d954c05d47e56846e10,smd_7D06,Ericka S. Black,1,2012
7327b8e383d7f0afdcfe6f908c006799b0744f8ab9cc5db13dcb0ee1,smd_4A04,Jasmine Byrd,1,2018
747d5b62ca38f0ad8301cde5483e419b58448a34d07e5d0a81e2d1be,smd_5C04,"Sumner Shaw, Jr.",1,2016
74d6b606f421cb3aec06b3d1175448882c33613c2b7bbb3db92bc3a5,smd_7C01,Nyasha Jayei Harley,1,2014
74ddb5ca35a50e07e4dff3aea623bbc42a674759ea3584490716e6c5,smd_4B07,Geoff Bromaghim,1,2018
7524d7496b6bc6ed633167454594bbad27f5f4acff0646d63186c82a,smd_3D03,Gretchen M. Randolph,1,2016
75ce3e8d4da962999697121dc3f3c932e96f9261e4598c9d36a31dc0,smd_2D02,Rick Guinee,1,2018
75f797060c4f304e31a3ef25abc0d5bdd1973996f75a52565273e7ab,smd_4B08,James W. Thomas,1,2018
761d547a5c3dac584b2c19c49292efdfe4fe074d0f97982090f4f8d0,smd_2B05,Randy D. Downs,2,2016
76d01c03c451df2684443df199d92bd7b658222049b010cf87775d69,smd_5C01,Gretta L. Goodwin,1,2012
7749dc60def64fe663550e49d3c7f451b450f85091d3c224609d4bd6,smd_5B05,Jenese L. Jones,1,2012
778cc3a16350db744969875be88c5444eabe1e961a31a25ea0fe476f,smd_5D06,Yoomie Huynh,2,2014
77900c6a9c319b975af7f7dc81831e02224e66224a0bd5475b42f563,smd_7E02,Linda S. Green,4,2012
781e3db31d27423ff384f5a69b3de7b5031391760b94c91f2a1e2f87,smd_4B04,Brenda Dawson Parks,4,2012
782237cf5cdb468fe514b775064d1d3e519d257fd8c05605da0c35d1,smd_4D05,Valikia R. Newsome,1,2014
7823576904172f4db85085343f72fc193ec1108d82df2d4498d50040,smd_5E06,Chad Hrdina,2,2012
785597ffc24b27dd970e72b861cefb11b32bfacc0cec2a1821390786,smd_3G07,Sandra Brown Gage,1,2016
7861ccf338ef91b8b229ba193d9e58ce48b1ecc35db8932f62a6ca4b,smd_5B05,"John J. Feeley, Jr.",3,2012
78655d0f026368a090353cd5f03b8a3e74a460a1a1f9df0cd494ef8e,smd_5B01,Timothy Thomas,2,2012
7877a6643df5bd9c4bb7b802b80ec32a61ac7c477a08fba6bbdb41b2,smd_2B08,Nicole Mann,2,2014
788f2abec4a874d6dac7a6f77192bdb4e37a87a89e9146b9bbf9c9a6,smd_2A07,Detrick Campbell,2,2016
78c48cf4b7d3f62b4d61797344efb3a9de056586ddc4e02666076038,smd_1A12,Margaret Hundley,2,2014
78f32a431d6b1c2a09f0cc8f1e0b3f6c381255328fff0cd06d77c5a1,smd_7D04,Cinque E. Culver,2,2016
78fac813bc40676797c2c6fea25ba8cb3194db699f27c9b32703e978,smd_6B05,Steve Holtzman,2,2012
7927bc5bda0454fcb992b4dfdc942ae4d695e9054af3ef3e11365f49,smd_4C10,Monica P. Blair,1,2014
797cd18389498f53ef274120e60df47f4a3b39962477622e416f1fba,smd_8C07,Pho Palmer,1,2012
79af25533d84012fdeb417296c0cf585e6a008f52c2c5a9755d8af63,smd_8B01,Joshua Clark,2,2016
7a3347ae6e98922e565d3d6b432763d800fdba8cd55987bc77b797af,smd_5E03,Cortney Segmen,1,2018
7aa33f57ca0a41f3cf789785863aa3a6a8f14c45b1ddc004ead6b362,smd_1C03,Jose Sueiro,1,2012
7aeeabbd278a4c2775a41e4d1dd486c6f40b72b187710b395887bcca,smd_8E03,Monica Watts,2,2016
7b43236429ac8f25f43313f6cacf59683122593fb86ae69d01d1ee8a,smd_4C09,Zachary Hartman,1,2012
7ca818a32c5190cf2f21f0d010cfeece16540cd0352649aa3f1437d6,smd_8E02,Amanda Beale,1,2018
7cbc0bc9f2252b307f0ff987f0a78c440c6ae657401195a7faa69ec2,smd_4B05,Brenda Speaks,2,2012
7ce79e53319465d38cfa33666f0d36e1ddc86f306be588f1af7a6687,smd_1A11,Dotti Love Wade,3,2012
7ce9cb143d1e0db2c8a4d33e51d4ec6ff2b0a3ab4f73e3e99693e053,smd_3D03,Holmes Whalen,1,2016
7cff303901e915e2b3043bc3269eca691e6b158b911447ee75a922bc,smd_3D05,Gordon Kit,1,2014
7d5aba831a57fbd6d853840d18c97fde4db2029105505021c542dfc8,smd_5E04,Sylvia M. Pinkney,4,2012
7d83aab6a80050ac8a83f1b0a8d60c4ec60927594726fd2b443a75f2,smd_5D05,Darlene Glymph,1,2012
7d9826fdfd39e859f055f8e2c92b0dcf63bcb44e0db1c4dd11738fe2,smd_1D05,China Terrell,1,2012
7df4545f887a9eeca472ee5fcb586407ff9861c8cd6e502d0848d8be,smd_3E05,Samuel J. Serebin,1,2012
