smd_id,Name,oanc_name,is_vacant,is_chairperson,oanc_hash_id
smd_2022_7F02,Ashley Renee Ruff,Ashley Renee Ruff,False,False,4aaecca60e187dc6c2ceef682b8b422d77e0b2d027963ddc4b7b6e29
smd_2022_7F03,Kimory Kso OrendoffSecretary,Kimory Kso Orendoff,False,False,01e3c272d83fc085569892fe241484419746cf8cf91ca8d34fe3f318
smd_2022_7F04,Chanettia Nelson,Chanettia Nelson,False,False,b8720ae2a1a45c1608e3e16bbcaff64d0422abb91d8607509a84143a
smd_2022_7F05,Brittany N. HughesVice Chairperson,Brittany N. Hughes,False,True,9d5821e7fe63cf9d36c5cf69102c64ec8ab2d4d6bcf92e0dc19e3202
smd_2022_7F06,Frieda Edwards,Frieda Edwards,False,False,bf644801e462f78f11268249e29bb06a6429ba04386984b58545eccd
smd_2022_7F07,Shirley Thompson-WrightTreasurer,Shirley Thompson-Wright,False,False,57e4b63c471973242e83bccf0258b6a5a8ba7726a6f944fccf7d8f67
smd_2022_7F08,Harold Cunningham,Harold Cunningham,False,False,c853b888b6304d5c918d6f04c8ad73ed78f3a1050294c4ed86617c09
smd_2022_8A01,Tom Donohue,Tom Donohue,False,False,4dcf4187f1cb033a686779ab87881b13a8ee3cb60846d69cbf2ebc2d
smd_2022_8A02,Anthony ForemanTreasurer,Anthony Foreman,False,False,df8ad81c4677ad74ca4f3821fde55ad366839013bd9f0151b755703c
smd_2022_8A03,Andrea DavisSecretary,Andrea Davis,False,False,976068209f8d673adfaf5c271b47d78375900e757747fc68d96f36ac
smd_2022_8A04,Fria Moore,Fria Moore,False,False,8aa89c9175d91c9fec6bc537b46a6b02aa70546aeec997a0794e877e
smd_2022_8A05,Jamila WhiteChairperson,Jamila White,False,True,960ba8d0ed327704e2118c7c8c2196eaff84f60a8875f6933de7474b
smd_2022_8A06,Robin McKinneyVice Chairperson,Robin McKinney,False,True,0ceed5225adab79999348da490fd7bf4f596144bf1cafb4189288312
smd_2022_8A07,Tomora Redman,Tomora Redman,False,False,579037c5b608f9dfc463b63c93a119d26d021283b784ee8bb1b18398
smd_2022_8B01,Vacant,Vacant,True,False,1e276407818a540dfbceee01e9892ff5f4cd40002e61c5f139dcb7a5
smd_2022_8B02,Betty ScippioVice Chairperson,Betty Scippio,False,True,a99f5fd5f7c5c41c474eb8d7e6e45c07d763df8afb657fd1ae6b3573
smd_2022_8B03,"Thomas Von Williams, Jr.","Thomas Von Williams, Jr.",False,False,5ac31f6a4b90b0f718d4fe408a9bcc69f47366ad3757c8e70a520f3d
smd_2022_8B04,Kimberly LittleSecretary,Kimberly Little,False,False,f4cfbad4bc531457f46cdcc7e6624d3dbaf651ef6d41c4a7ce79f0a1
smd_2022_8B05,Joseph JohnsonChairperson,Joseph Johnson,False,True,14d33773365d8f723b38a3e07814301d7f5b29464c0f97f19217a267
smd_2022_8B06,Marcus Hickman,Marcus Hickman,False,False,163b47f84c41593c2ca0998d8e5f84bc6bb08057c2f2a1851066b55f
smd_2022_8B07,Juanita BeltranTreasurer,Juanita Beltran,False,False,6225a155492f9fa8485c9e751e031de469e53c76e76e45dd103898ad
smd_2022_8C01,Georgette Joy Johnson,Georgette Joy Johnson,False,False,bb828674ba9d9de0575fab7dd5c6f579335f2aee425caeb15915ba04
smd_2022_8C02,Gregory J. WhiteTreasurer,Gregory J. White,False,False,171c6fe747407eacf9a7408216b7c73e2dfb1e02e95ca7893c27e1af
smd_2022_8C03,Dascha CleckleySecretary,Dascha Cleckley,False,False,9a046496f0920407cce1d351eac55f01a537a44b3e29024b49717fa1
smd_2022_8C04,Kendall RidleyVice Chairperson,Kendall Ridley,False,True,0451366cfe01fb1591ef05882d08390b027c8cd2a65243cd8daaef14
smd_2022_8C05,Cheryl Moore,Cheryl Moore,False,False,500938d6c3365b9b69d7ca3c4c34871c4e5d0750e9e452cdc36e1452
smd_2022_8C06,Robbie Woodland,Robbie Woodland,False,False,80135235a3e77498ee61c3db9ff295918ae12dea0be509f45ce773b1
smd_2022_8C07,Salim AdofoChairperson,Salim Adofo,False,True,0c6f1191432f7d3c24b63864c01b10b01525bc52a7d88c60a9713f74
smd_2022_8C08,Joy Page,Joy Page,False,False,adcb4866484ac6bf55974dba91d62895603fa1dd34936579ea2caa0b
smd_2022_8D01,Dionne BrownChairperson,Dionne Brown,False,True,cf267a6224d010fe6697faf366b00b77d9fc29491946212dd928f9cb
smd_2022_8D02,Micheal Pugh,Micheal Pugh,False,False,6eea7148f1a298694eeadcf5d0fd4f0ea25714ed55e6b39b72aa3b79
smd_2022_8D03,Cassandra Matthews,Cassandra Matthews,False,False,322b27cb67a876183cecc02a91463fefbf445b8dc14ffd6bc4936671
smd_2022_8D04,Vacant,Vacant,True,False,7dbe07fca0ea66336e6f935a0cf8ccecfddc443b54ac8feca9c5966f
smd_2022_8D05,Shanquella Ross,Shanquella Ross,False,False,cb9eaafff0f9873d2e5cd977e0d524f24d4350b6067fb7be2075187b
smd_2022_8D06,Anna Hamilton,Anna Hamilton,False,False,61957909e954c5c5102d3dd56606a323187be2a92b7c34a29c063fe1
smd_2022_8D07,Frederick NelsonTreasurer,Frederick Nelson,False,False,3bd199b0ccd2688c2c468905bdba79c201b3a606e5f0dac17061ff8b
smd_2022_8D08,Randell Strickland,Randell Strickland,False,False,191633d41a1a427eb29cd95073612375d292e562c3efdaf4016cecfd
smd_2022_8E01,Deborah WellsTreasurer,Deborah Wells,False,False,0b45d154960d5cdb53122e2b601e095ddac0786b60fccc220c583b56
smd_2022_8E02,LaQueda Tate,LaQueda Tate,False,False,c53f760ca137a7977a7efa2be14f43a161bca05662140928bdb782c5
smd_2022_8E03,Kelly Mikel WilliamsChairperson,Kelly Mikel Williams,False,True,ba8a626d8b35544b7b02d6306f60599558033ade15f3d3b95c5764da
smd_2022_8E04,Veronica Adams,Veronica Adams,False,False,36320a7f9f339c9fbc26cfd43bd62f89ad43cf6ac7a11b80ecd51f03
smd_2022_8E05,Duane A. MoodySecretary,Duane A. Moody,False,False,58b6f6ecca1e96de77862ad087cc0cce616518b1a13e45230e6a7ec6
smd_2022_8E06,Dolores Bryant,Dolores Bryant,False,False,970b2c4f6871d1a174e5e843f34a31f0861160a236d8fb31e75ee244
smd_2022_8E07,Th-Juan McLeese-Lewis,Th-Juan McLeese-Lewis,False,False,094536b8efaa21601c0102e814dac0e012630ba3d6d5ad5890452473
smd_2022_8E08,Saudia JenkinsVice Chairperson,Saudia Jenkins,False,True,571bb64cbafaef112f10206fa68dcd14083465668d2a38275e894c49
smd_2022_8E09,Rhonda K. Holmes,Rhonda K. Holmes,False,False,07aaebe0b392b040652bb99d5ac4b07693d698c86a4a4292e2fdf67d
