smd_id,lon,lat,smd_name,map_color_id,number_of_candidates,map_display_box
smd_5A02,-76.98801417,38.94948451,5A02,9,0,"<b>District 5A02</b><br/><a href=""map_2012/ancs/districts/5A02.html"">District Page</a><br/>Commissioner: Charles T. Lockett"
smd_5A03,-76.99160752,38.94574163,5A03,10,0,"<b>District 5A03</b><br/><a href=""map_2012/ancs/districts/5A03.html"">District Page</a><br/>Commissioner: Emily Singer Lucio"
smd_5A04,-77.000518,38.93893954,5A04,4,0,"<b>District 5A04</b><br/><a href=""map_2012/ancs/districts/5A04.html"">District Page</a><br/>Commissioner: Alex Rojas"
smd_5A05,-77.01084302,38.9356476,5A05,12,0,"<b>District 5A05</b><br/><a href=""map_2012/ancs/districts/5A05.html"">District Page</a><br/>Commissioner: Ronnie Edwards"
smd_5A06,-77.00541765,38.94176079,5A06,1,0,"<b>District 5A06</b><br/><a href=""map_2012/ancs/districts/5A06.html"">District Page</a><br/>Commissioner: Derrick O. Holloway Sr."
smd_5A07,-77.00528705,38.95060569,5A07,12,0,"<b>District 5A07</b><br/><a href=""map_2012/ancs/districts/5A07.html"">District Page</a><br/>Commissioner: Sandi Washington"
smd_5A08,-76.99892589,38.95087289,5A08,1,0,"<b>District 5A08</b><br/><a href=""map_2012/ancs/districts/5A08.html"">District Page</a><br/>Commissioner: Gordon-Andrew Fletcher"
smd_5B01,-76.97707352,38.94223391,5B01,4,0,"<b>District 5B01</b><br/><a href=""map_2012/ancs/districts/5B01.html"">District Page</a><br/>Commissioner: Gayle Carley"
smd_5B02,-76.98406595,38.93747863,5B02,5,0,"<b>District 5B02</b><br/><a href=""map_2012/ancs/districts/5B02.html"">District Page</a><br/>Commissioner: Ursula Higgins"
smd_5B03,-76.98340621,38.92946544,5B03,6,0,"<b>District 5B03</b><br/><a href=""map_2012/ancs/districts/5B03.html"">District Page</a><br/>Commissioner: Sukhprita ""Prita"" Piekara"
smd_5B04,-76.99147963,38.92732985,5B04,7,0,"<b>District 5B04</b><br/><a href=""map_2012/ancs/districts/5B04.html"">District Page</a><br/>Commissioner: Ra Amin"
smd_5B05,-76.9915886,38.93836522,5B05,8,0,"<b>District 5B05</b><br/><a href=""map_2012/ancs/districts/5B05.html"">District Page</a><br/>Commissioner: Colleen Costello"
smd_5C01,-76.96948872,38.93420601,5C01,9,0,"<b>District 5C01</b><br/><a href=""map_2012/ancs/districts/5C01.html"">District Page</a><br/>Commissioner: Gail Brevard"
smd_5C02,-76.96829489,38.92590267,5C02,10,0,"<b>District 5C02</b><br/><a href=""map_2012/ancs/districts/5C02.html"">District Page</a><br/>Commissioner: Lauren Rogers"
smd_5C03,-76.953513,38.92385718,5C03,11,0,"<b>District 5C03</b><br/><a href=""map_2012/ancs/districts/5C03.html"">District Page</a><br/>Commissioner: Tequia Hicks Delgado"
smd_5C04,-76.9647515,38.91533816,5C04,12,0,"<b>District 5C04</b><br/><a href=""map_2012/ancs/districts/5C04.html"">District Page</a><br/>Commissioner: Jacqueline Manning"
smd_5C05,-76.99074951,38.91759489,5C05,11,0,"<b>District 5C05</b><br/><a href=""map_2012/ancs/districts/5C05.html"">District Page</a><br/>Commissioner: Darlene Oliver"
smd_5C06,-76.98204937,38.92286264,5C06,2,0,"<b>District 5C06</b><br/><a href=""map_2012/ancs/districts/5C06.html"">District Page</a><br/>Commissioner: Harry Thomas Jr."
smd_5C07,-76.97437258,38.92797143,5C07,3,0,"<b>District 5C07</b><br/><a href=""map_2012/ancs/districts/5C07.html"">District Page</a><br/>Commissioner: Jeremiah Montague Jr."
smd_5D01,-76.99064442,38.91061641,5D01,4,0,"<b>District 5D01</b><br/><a href=""map_2012/ancs/districts/5D01.html"">District Page</a><br/>Commissioner: Sebrena L. Rhodes"
smd_5D02,-76.98369104,38.90766055,5D02,1,0,"<b>District 5D02</b><br/><a href=""map_2012/ancs/districts/5D02.html"">District Page</a><br/>Commissioner: Salvador Sauceda-Guzman"
smd_5D03,-76.97954575,38.90397227,5D03,6,0,"<b>District 5D03</b><br/><a href=""map_2012/ancs/districts/5D03.html"">District Page</a><br/>Commissioner: Latoya Moore"
smd_5D04,-76.96724275,38.90135921,5D04,3,0,"<b>District 5D04</b><br/><a href=""map_2012/ancs/districts/5D04.html"">District Page</a><br/>Commissioner: Bernice S Blacknell"
smd_5D05,-76.97590932,38.90138645,5D05,8,0,"<b>District 5D05</b><br/><a href=""map_2012/ancs/districts/5D05.html"">District Page</a><br/>Commissioner: Sydelle Moore"
smd_5D06,-76.98721548,38.90323326,5D06,5,0,"<b>District 5D06</b><br/><a href=""map_2012/ancs/districts/5D06.html"">District Page</a><br/>Commissioner: Zachary Hoffman"
smd_5D07,-76.98518995,38.90523502,5D07,10,0,"<b>District 5D07</b><br/><a href=""map_2012/ancs/districts/5D07.html"">District Page</a><br/>Commissioner: Stephen Cobb"
smd_5E01,-76.99893455,38.92873543,5E01,1,0,"<b>District 5E01</b><br/><a href=""map_2012/ancs/districts/5E01.html"">District Page</a><br/>Commissioner: Michael Braeuninger"
smd_5E02,-76.99765874,38.92267743,5E02,12,0,"<b>District 5E02</b><br/><a href=""map_2012/ancs/districts/5E02.html"">District Page</a><br/>Commissioner: Patricia Williams"
smd_5E03,-77.00160356,38.915308,5E03,9,0,"<b>District 5E03</b><br/><a href=""map_2012/ancs/districts/5E03.html"">District Page</a><br/>Commissioner: Denise L. Wright"
smd_5E04,-77.00672204,38.91288991,5E04,2,0,"<b>District 5E04</b><br/><a href=""map_2012/ancs/districts/5E04.html"">District Page</a><br/>Commissioner: Sylvia M. Pinkney"
smd_5E05,-77.01275612,38.90911155,5E05,3,0,"<b>District 5E05</b><br/><a href=""map_2012/ancs/districts/5E05.html"">District Page</a><br/>Commissioner: Bradley Ashton Thomas"
smd_5E06,-77.01343178,38.91261186,5E06,4,0,"<b>District 5E06</b><br/><a href=""map_2012/ancs/districts/5E06.html"">District Page</a><br/>Commissioner: Karla M. Lewis"
smd_5E07,-77.01177367,38.91517828,5E07,5,0,"<b>District 5E07</b><br/><a href=""map_2012/ancs/districts/5E07.html"">District Page</a><br/>Commissioner: Bertha G. Holliday"
smd_5E08,-77.01195951,38.91862272,5E08,6,0,"<b>District 5E08</b><br/><a href=""map_2012/ancs/districts/5E08.html"">District Page</a><br/>Commissioner: Robert Vinson Brannum"
smd_5E09,-77.0103627,38.92404281,5E09,7,0,"<b>District 5E09</b><br/><a href=""map_2012/ancs/districts/5E09.html"">District Page</a><br/>Commissioner: Dianne Barnes"
smd_5E10,-77.00271016,38.92172524,5E10,8,0,"<b>District 5E10</b><br/><a href=""map_2012/ancs/districts/5E10.html"">District Page</a><br/>Commissioner: Sally Hobaugh"
smd_6A01,-76.99324387,38.90183999,6A01,12,0,"<b>District 6A01</b><br/><a href=""map_2012/ancs/districts/6A01.html"">District Page</a><br/>Commissioner: Keya Chatterjee"
smd_6A02,-76.99258369,38.89782381,6A02,10,0,"<b>District 6A02</b><br/><a href=""map_2012/ancs/districts/6A02.html"">District Page</a><br/>Commissioner: Phil Toomajian"
smd_6A03,-76.99260809,38.89217576,6A03,11,0,"<b>District 6A03</b><br/><a href=""map_2012/ancs/districts/6A03.html"">District Page</a><br/>Commissioner: Michael Soderman"
smd_6A04,-76.98725396,38.89150789999999,6A04,5,0,"<b>District 6A04</b><br/><a href=""map_2012/ancs/districts/6A04.html"">District Page</a><br/>Commissioner: Amber Gove"
smd_6A05,-76.98814638,38.89485209,6A05,1,0,"<b>District 6A05</b><br/><a href=""map_2012/ancs/districts/6A05.html"">District Page</a><br/>Commissioner: Laura Gentile"
smd_6A06,-76.98556041,38.89832776,6A06,2,0,"<b>District 6A06</b><br/><a href=""map_2012/ancs/districts/6A06.html"">District Page</a><br/>Commissioner: Robb Dooling"
smd_6A07,-76.98007437,38.897526899999995,6A07,3,0,"<b>District 6A07</b><br/><a href=""map_2012/ancs/districts/6A07.html"">District Page</a><br/>Commissioner: Sondra Phillips-Gilbert"
smd_6A08,-76.9793259,38.8923657,6A08,4,0,"<b>District 6A08</b><br/><a href=""map_2012/ancs/districts/6A08.html"">District Page</a><br/>Commissioner: Brian Alcorn"
smd_6B01,-77.00501797,38.88563824,6B01,5,0,"<b>District 6B01</b><br/><a href=""map_2012/ancs/districts/6B01.html"">District Page</a><br/>Commissioner: Jennifer E. Samolyk"
smd_6B02,-76.99757544,38.88682076,6B02,6,0,"<b>District 6B02</b><br/><a href=""map_2012/ancs/districts/6B02.html"">District Page</a><br/>Commissioner: Gerald Sroufe"
smd_6B03,-76.99831203,38.88180633,6B03,7,0,"<b>District 6B03</b><br/><a href=""map_2012/ancs/districts/6B03.html"">District Page</a><br/>Commissioner: Brian Ready"
smd_6B04,-76.99278695,38.88072345,6B04,8,0,"<b>District 6B04</b><br/><a href=""map_2012/ancs/districts/6B04.html"">District Page</a><br/>Commissioner: Kirsten Oldenburg"
smd_6B05,-76.99225497,38.88737847,6B05,9,0,"<b>District 6B05</b><br/><a href=""map_2012/ancs/districts/6B05.html"">District Page</a><br/>Commissioner: Steven Holtzman"
smd_6B06,-76.98475742,38.87807652,6B06,4,0,"<b>District 6B06</b><br/><a href=""map_2012/ancs/districts/6B06.html"">District Page</a><br/>Commissioner: Corey Holman"
smd_6B07,-76.98815144,38.87912674,6B07,11,0,"<b>District 6B07</b><br/><a href=""map_2012/ancs/districts/6B07.html"">District Page</a><br/>Commissioner: Edward Ryder"
smd_6B08,-76.98606095,38.88744977,6B08,3,0,"<b>District 6B08</b><br/><a href=""map_2012/ancs/districts/6B08.html"">District Page</a><br/>Commissioner: Peter Wright"
smd_6B09,-76.97872008,38.88120792,6B09,8,0,"<b>District 6B09</b><br/><a href=""map_2012/ancs/districts/6B09.html"">District Page</a><br/>Commissioner: Alison Horn"
smd_6B10,-76.98010977,38.88775067,6B10,2,0,"<b>District 6B10</b><br/><a href=""map_2012/ancs/districts/6B10.html"">District Page</a><br/>Commissioner: Kathryn Denise Rucker Krepp"
smd_6C01,-77.00202271,38.89091923,6C01,4,0,"<b>District 6C01</b><br/><a href=""map_2012/ancs/districts/6C01.html"">District Page</a><br/>Commissioner: Christine Healey"
smd_6C02,-77.01036656,38.89572955,6C02,3,0,"<b>District 6C02</b><br/><a href=""map_2012/ancs/districts/6C02.html"">District Page</a><br/>Commissioner: Karen Wirt"
smd_6C03,-76.99760649,38.89448801,6C03,5,0,"<b>District 6C03</b><br/><a href=""map_2012/ancs/districts/6C03.html"">District Page</a><br/>Commissioner: Jay Adelstein"
smd_6C04,-77.00635713,38.89861744,6C04,6,0,"<b>District 6C04</b><br/><a href=""map_2012/ancs/districts/6C04.html"">District Page</a><br/>Commissioner: Mark Eckenwiler"
smd_6C05,-76.99805387,38.90018882,6C05,7,0,"<b>District 6C05</b><br/><a href=""map_2012/ancs/districts/6C05.html"">District Page</a><br/>Commissioner: Joel Kelty"
smd_6C06,-77.00472659,38.9045597,6C06,8,0,"<b>District 6C06</b><br/><a href=""map_2012/ancs/districts/6C06.html"">District Page</a><br/>Commissioner: Drew Courtney"
smd_6D01,-77.02354432,38.88334064,6D01,6,0,"<b>District 6D01</b><br/><a href=""map_2012/ancs/districts/6D01.html"">District Page</a><br/>Commissioner: Marjorie Lightman"
smd_6D02,-77.01050631,38.88025568,6D02,10,0,"<b>District 6D02</b><br/><a href=""map_2012/ancs/districts/6D02.html"">District Page</a><br/>Commissioner: Jared Weiss"
smd_6D03,-77.01594818,38.88220867,6D03,11,0,"<b>District 6D03</b><br/><a href=""map_2012/ancs/districts/6D03.html"">District Page</a><br/>Commissioner: Ronald R. Collins"
smd_6D04,-77.02873656,38.87767943,6D04,12,0,"<b>District 6D04</b><br/><a href=""map_2012/ancs/districts/6D04.html"">District Page</a><br/>Commissioner: Andy Litsky"
smd_6D05,-77.02435197,38.86475861,6D05,1,0,"<b>District 6D05</b><br/><a href=""map_2012/ancs/districts/6D05.html"">District Page</a><br/>Commissioner: Fredrica ""Rikki"" Kramer"
smd_6D06,-77.01166164,38.87226586,6D06,2,0,"<b>District 6D06</b><br/><a href=""map_2012/ancs/districts/6D06.html"">District Page</a><br/>Commissioner: Rhonda N. Hamilton"
smd_6D07,-76.99971379,38.87519539,6D07,6,0,"<b>District 6D07</b><br/><a href=""map_2012/ancs/districts/6D07.html"">District Page</a><br/>Commissioner: Edward Daniels"
smd_6E01,-77.02418047,38.91164417,6E01,4,0,"<b>District 6E01</b><br/><a href=""map_2012/ancs/districts/6E01.html"">District Page</a><br/>Commissioner: Michael Eichler"
smd_6E02,-77.01891592,38.91157992,6E02,5,0,"<b>District 6E02</b><br/><a href=""map_2012/ancs/districts/6E02.html"">District Page</a><br/>Commissioner: Alex Lopez"
smd_6E03,-77.02109813,38.90724995,6E03,6,0,"<b>District 6E03</b><br/><a href=""map_2012/ancs/districts/6E03.html"">District Page</a><br/>Commissioner: Frank S. Wiggins"
smd_6E04,-77.01778597,38.9057641,6E04,2,0,"<b>District 6E04</b><br/><a href=""map_2012/ancs/districts/6E04.html"">District Page</a><br/>Commissioner: Rachelle P. Nigro"
smd_6E05,-77.01835019,38.90253124,6E05,3,0,"<b>District 6E05</b><br/><a href=""map_2012/ancs/districts/6E05.html"">District Page</a><br/>Commissioner: Patrick K. Parlej"
smd_6E06,-77.01052581,38.90532,6E06,9,0,"<b>District 6E06</b><br/><a href=""map_2012/ancs/districts/6E06.html"">District Page</a><br/>Commissioner: Denise E Blackson"
smd_6E07,-77.01263144,38.90104588,6E07,10,0,"<b>District 6E07</b><br/><a href=""map_2012/ancs/districts/6E07.html"">District Page</a><br/>Commissioner: Kevin M. Rogers"
smd_7B01,-76.96447022,38.8817065,7B01,11,0,"<b>District 7B01</b><br/><a href=""map_2012/ancs/districts/7B01.html"">District Page</a><br/>Commissioner: Chioma J. Iwuoha"
smd_7B02,-76.96665151,38.86518986,7B02,10,0,"<b>District 7B02</b><br/><a href=""map_2012/ancs/districts/7B02.html"">District Page</a><br/>Commissioner: Tiffany L. Brown"
smd_7B03,-76.97047924,38.87403703,7B03,7,0,"<b>District 7B03</b><br/><a href=""map_2012/ancs/districts/7B03.html"">District Page</a><br/>Commissioner: Travis R. Swanson"
smd_7B04,-76.96010735,38.86901853,7B04,2,0,"<b>District 7B04</b><br/><a href=""map_2012/ancs/districts/7B04.html"">District Page</a><br/>Commissioner: David L. Retland"
smd_7B05,-76.9622412,38.85720647,7B05,3,0,"<b>District 7B05</b><br/><a href=""map_2012/ancs/districts/7B05.html"">District Page</a><br/>Commissioner: Donna Robinson"
smd_7B06,-76.95373303,38.86150070000001,7B06,4,0,"<b>District 7B06</b><br/><a href=""map_2012/ancs/districts/7B06.html"">District Page</a><br/>Commissioner: Kelvin Brown"
smd_7B07,-76.95183754,38.87203566,7B07,5,0,"<b>District 7B07</b><br/><a href=""map_2012/ancs/districts/7B07.html"">District Page</a><br/>Commissioner: D.L. Humphrey"
smd_7C01,-76.92816235,38.89816718,7C01,2,0,"<b>District 7C01</b><br/><a href=""map_2012/ancs/districts/7C01.html"">District Page</a><br/>Commissioner: Patricia A. Malloy"
smd_7C02,-76.92477029999998,38.89226874,7C02,7,0,"<b>District 7C02</b><br/><a href=""map_2012/ancs/districts/7C02.html"">District Page</a><br/>Commissioner: Yolanda Fields"
smd_7C03,-76.93178599,38.89378426,7C03,8,0,"<b>District 7C03</b><br/><a href=""map_2012/ancs/districts/7C03.html"">District Page</a><br/>Commissioner: Vince Van"
smd_7C04,-76.92490622,38.90184056,7C04,9,0,"<b>District 7C04</b><br/><a href=""map_2012/ancs/districts/7C04.html"">District Page</a><br/>Commissioner: Anthony Lorenzo Green"
smd_7C05,-76.91597672,38.89314393,7C05,10,0,"<b>District 7C05</b><br/><a href=""map_2012/ancs/districts/7C05.html"">District Page</a><br/>Commissioner: Mary L. Gaffney"
smd_7C06,-76.9213798,38.89871327,7C06,11,0,"<b>District 7C06</b><br/><a href=""map_2012/ancs/districts/7C06.html"">District Page</a><br/>Commissioner: Victoria Clark"
smd_7C07,-76.93100212,38.90649797,7C07,12,0,"<b>District 7C07</b><br/><a href=""map_2012/ancs/districts/7C07.html"">District Page</a><br/>Commissioner: Antawan Holmes"
smd_7D01,-76.97011064,38.89347414,7D01,1,0,"<b>District 7D01</b><br/><a href=""map_2012/ancs/districts/7D01.html"">District Page</a><br/>Commissioner: Tamara Blair"
smd_7D02,-76.94313563,38.90533519,7D02,2,0,"<b>District 7D02</b><br/><a href=""map_2012/ancs/districts/7D02.html"">District Page</a><br/>Commissioner: Siraaj M. Hasan"
smd_7D03,-76.94458928,38.91023914,7D03,3,0,"<b>District 7D03</b><br/><a href=""map_2012/ancs/districts/7D03.html"">District Page</a><br/>Commissioner: Dorothy Douglas"
smd_7D04,-76.9586287,38.89348972,7D04,4,0,"<b>District 7D04</b><br/><a href=""map_2012/ancs/districts/7D04.html"">District Page</a><br/>Commissioner: Milton Hardy"
smd_7D05,-76.93780115,38.89321457,7D05,5,0,"<b>District 7D05</b><br/><a href=""map_2012/ancs/districts/7D05.html"">District Page</a><br/>Commissioner: Stephanie Audain"
smd_7D06,-76.94138129,38.8981303,7D06,11,0,"<b>District 7D06</b><br/><a href=""map_2012/ancs/districts/7D06.html"">District Page</a><br/>Commissioner: Rebecca J. Morris"
smd_7D07,-76.95425475,38.901323100000006,7D07,9,0,"<b>District 7D07</b><br/><a href=""map_2012/ancs/districts/7D07.html"">District Page</a><br/>Commissioner: Wendell Felder"
smd_7E01,-76.93690312,38.87780107,7E01,8,0,"<b>District 7E01</b><br/><a href=""map_2012/ancs/districts/7E01.html"">District Page</a><br/>Commissioner: Veda Rasheed"
smd_7E02,-76.94078894,38.87229417,7E02,9,0,"<b>District 7E02</b><br/><a href=""map_2012/ancs/districts/7E02.html"">District Page</a><br/>Commissioner: Tierra J. Fletcher"
smd_7E03,-76.93317686,38.88028422,7E03,10,0,"<b>District 7E03</b><br/><a href=""map_2012/ancs/districts/7E03.html"">District Page</a><br/>Commissioner: De'ashia Deas"
smd_7E04,-76.93402258,38.88586463,7E04,11,0,"<b>District 7E04</b><br/><a href=""map_2012/ancs/districts/7E04.html"">District Page</a><br/>Commissioner: Natasha Dupee"
smd_7E05,-76.92980109,38.88593349,7E05,12,0,"<b>District 7E05</b><br/><a href=""map_2012/ancs/districts/7E05.html"">District Page</a><br/>Commissioner: Sharon Jafari"
smd_7E06,-76.92420753,38.88489695,7E06,1,0,"<b>District 7E06</b><br/><a href=""map_2012/ancs/districts/7E06.html"">District Page</a><br/>Commissioner: Delia Houseal"
smd_7E07,-76.91994136,38.88773128,7E07,2,0,"<b>District 7E07</b><br/><a href=""map_2012/ancs/districts/7E07.html"">District Page</a><br/>Commissioner: Kimberly Martin"
smd_7F01,-76.94725427,38.89407884,7F01,3,0,"<b>District 7F01</b><br/><a href=""map_2012/ancs/districts/7F01.html"">District Page</a><br/>Commissioner: Tyrell M. Holcomb"
smd_7F02,-76.94379618,38.8855276,7F02,4,0,"<b>District 7F02</b><br/><a href=""map_2012/ancs/districts/7F02.html"">District Page</a><br/>Commissioner: Terrance Hunter"
smd_7F03,-76.93739040000001,38.88390696,7F03,5,0,"<b>District 7F03</b><br/><a href=""map_2012/ancs/districts/7F03.html"">District Page</a><br/>Commissioner: Whitney Weston"
smd_7F04,-76.9538973,38.8820689,7F04,6,0,"<b>District 7F04</b><br/><a href=""map_2012/ancs/districts/7F04.html"">District Page</a><br/>Commissioner: Racquel Codling"
smd_7F05,-76.94943724,38.88565657,7F05,7,0,"<b>District 7F05</b><br/><a href=""map_2012/ancs/districts/7F05.html"">District Page</a><br/>Commissioner: Brittany N. Hughes"
smd_7F06,-76.95485138,38.89016355,7F06,8,0,"<b>District 7F06</b><br/><a href=""map_2012/ancs/districts/7F06.html"">District Page</a><br/>Commissioner: (vacant)"
smd_7F07,-76.97035017,38.88561598,7F07,9,0,"<b>District 7F07</b><br/><a href=""map_2012/ancs/districts/7F07.html"">District Page</a><br/>Commissioner: Joel Castόn"
smd_8A01,-76.97871678,38.87316866,8A01,5,0,"<b>District 8A01</b><br/><a href=""map_2012/ancs/districts/8A01.html"">District Page</a><br/>Commissioner: Holly Muhammad"
smd_8A02,-76.98361892,38.86990409,8A02,11,0,"<b>District 8A02</b><br/><a href=""map_2012/ancs/districts/8A02.html"">District Page</a><br/>Commissioner: Barbara J. Clark"
smd_8A03,-76.97316542,38.86726802,8A03,3,0,"<b>District 8A03</b><br/><a href=""map_2012/ancs/districts/8A03.html"">District Page</a><br/>Commissioner: Brian K Thompson"
smd_8A04,-76.98179955,38.86098223,8A04,1,0,"<b>District 8A04</b><br/><a href=""map_2012/ancs/districts/8A04.html"">District Page</a><br/>Commissioner: Laneice Moore"
smd_8A05,-76.98312128,38.86460888,8A05,2,0,"<b>District 8A05</b><br/><a href=""map_2012/ancs/districts/8A05.html"">District Page</a><br/>Commissioner: Jamila White"
smd_8A06,-76.99367487,38.86645732,8A06,3,0,"<b>District 8A06</b><br/><a href=""map_2012/ancs/districts/8A06.html"">District Page</a><br/>Commissioner: Robin ""Ward 8"" McKinney"
smd_8A07,-76.98927647,38.85864903,8A07,4,0,"<b>District 8A07</b><br/><a href=""map_2012/ancs/districts/8A07.html"">District Page</a><br/>Commissioner: Steven Tiller"
smd_8B01,-76.97632269,38.86030535,8B01,5,0,"<b>District 8B01</b><br/><a href=""map_2012/ancs/districts/8B01.html"">District Page</a><br/>Commissioner: Khadijah Watson"
smd_8B02,-76.9699628,38.858185,8B02,6,0,"<b>District 8B02</b><br/><a href=""map_2012/ancs/districts/8B02.html"">District Page</a><br/>Commissioner: Paul Trantham"
smd_8B03,-76.97214104,38.85354596,8B03,7,0,"<b>District 8B03</b><br/><a href=""map_2012/ancs/districts/8B03.html"">District Page</a><br/>Commissioner: Charles H. Wilson"
smd_8B04,-76.98559036,38.85483127,8B04,8,0,"<b>District 8B04</b><br/><a href=""map_2012/ancs/districts/8B04.html"">District Page</a><br/>Commissioner: Kevin B. Coleman"
smd_8B05,-76.96734893,38.85247392,8B05,9,0,"<b>District 8B05</b><br/><a href=""map_2012/ancs/districts/8B05.html"">District Page</a><br/>Commissioner: Michelle Kiah"
smd_8B06,-76.96985061,38.84713151,8B06,10,0,"<b>District 8B06</b><br/><a href=""map_2012/ancs/districts/8B06.html"">District Page</a><br/>Commissioner: Humam Abdulmalik"
smd_8B07,-76.97724832,38.84439992,8B07,11,0,"<b>District 8B07</b><br/><a href=""map_2012/ancs/districts/8B07.html"">District Page</a><br/>Commissioner: (vacant)"
smd_8C01,-77.01227383,38.8536499,8C01,12,0,"<b>District 8C01</b><br/><a href=""map_2012/ancs/districts/8C01.html"">District Page</a><br/>Commissioner: Kwasi Seitu"
smd_8C02,-77.00000104,38.85276252,8C02,1,0,"<b>District 8C02</b><br/><a href=""map_2012/ancs/districts/8C02.html"">District Page</a><br/>Commissioner: Victoria Akinseye"
smd_8C03,-76.99358058,38.84675064,8C03,4,0,"<b>District 8C03</b><br/><a href=""map_2012/ancs/districts/8C03.html"">District Page</a><br/>Commissioner: Tasha J. Powell"
smd_8C04,-77.00277161,38.8342214,8C04,3,0,"<b>District 8C04</b><br/><a href=""map_2012/ancs/districts/8C04.html"">District Page</a><br/>Commissioner: Travon ""Ward8"" Hawkins"
smd_8C05,-77.01793181,38.84235234,8C05,4,0,"<b>District 8C05</b><br/><a href=""map_2012/ancs/districts/8C05.html"">District Page</a><br/>Commissioner: Mustafa Abdul-Salaam"
smd_8C06,-76.99491101,38.85852661,8C06,5,0,"<b>District 8C06</b><br/><a href=""map_2012/ancs/districts/8C06.html"">District Page</a><br/>Commissioner: Rhonda L. Edwards-Hines"
smd_8C07,-76.99739545,38.83920553,8C07,10,0,"<b>District 8C07</b><br/><a href=""map_2012/ancs/districts/8C07.html"">District Page</a><br/>Commissioner: Salim Adofo"
smd_8D01,-76.9960544,38.82720347,8D01,7,0,"<b>District 8D01</b><br/><a href=""map_2012/ancs/districts/8D01.html"">District Page</a><br/>Commissioner: Patricia ""Pat"" Carmon"
smd_8D02,-77.00477134,38.82121146,8D02,3,0,"<b>District 8D02</b><br/><a href=""map_2012/ancs/districts/8D02.html"">District Page</a><br/>Commissioner: Olivia L. Henderson"
smd_8D03,-77.00211072,38.82871951,8D03,9,0,"<b>District 8D03</b><br/><a href=""map_2012/ancs/districts/8D03.html"">District Page</a><br/>Commissioner: Absalom Jordan"
smd_8D04,-77.02673296,38.81439776,8D04,10,0,"<b>District 8D04</b><br/><a href=""map_2012/ancs/districts/8D04.html"">District Page</a><br/>Commissioner: Monique T. Diop"
smd_8D05,-77.00839116,38.823535799999995,8D05,11,0,"<b>District 8D05</b><br/><a href=""map_2012/ancs/districts/8D05.html"">District Page</a><br/>Commissioner: Ellen Armstead"
smd_8D06,-77.00878072,38.82714266,8D06,12,0,"<b>District 8D06</b><br/><a href=""map_2012/ancs/districts/8D06.html"">District Page</a><br/>Commissioner: Devon Lesesne"
smd_8D07,-77.02529195,38.83422865,8D07,1,0,"<b>District 8D07</b><br/><a href=""map_2012/ancs/districts/8D07.html"">District Page</a><br/>Commissioner: Patricia Janifer"
smd_8E01,-76.98448286,38.849087,8E01,2,0,"<b>District 8E01</b><br/><a href=""map_2012/ancs/districts/8E01.html"">District Page</a><br/>Commissioner: Shekita ""Ki-Ki"" McBroom"
smd_8E02,-76.97830118,38.85126219,8E02,3,0,"<b>District 8E02</b><br/><a href=""map_2012/ancs/districts/8E02.html"">District Page</a><br/>Commissioner: Cheryl Moore"
smd_8E03,-76.97482482,38.84831537,8E03,4,0,"<b>District 8E03</b><br/><a href=""map_2012/ancs/districts/8E03.html"">District Page</a><br/>Commissioner: LaQueta Tate"
smd_8E04,-76.98766459,38.84261435,8E04,5,0,"<b>District 8E04</b><br/><a href=""map_2012/ancs/districts/8E04.html"">District Page</a><br/>Commissioner: Kendall Simmons"
smd_8E05,-76.98314129,38.83803478,8E05,2,0,"<b>District 8E05</b><br/><a href=""map_2012/ancs/districts/8E05.html"">District Page</a><br/>Commissioner: Shaquan Hudson"
smd_8E06,-76.99502995,38.83420927,8E06,7,0,"<b>District 8E06</b><br/><a href=""map_2012/ancs/districts/8E06.html"">District Page</a><br/>Commissioner: Brittany Geneva Cummings"
smd_8E07,-76.99309193,38.83081546,8E07,11,0,"<b>District 8E07</b><br/><a href=""map_2012/ancs/districts/8E07.html"">District Page</a><br/>Commissioner: Jeannina ""W8 Matters"" Williams"
